Date,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Price_Change
1981-02-03,0.0945397019386291,0.0949674528220762,0.0945397019386291,0.0945397019386291,19152000,3.7555729486756784,0.00042775088344711165,0.0
1981-02-04,0.0979617163538932,0.0983894614581743,0.0979617163538932,0.0979617163538932,27865600,3.619658561527439,0.0004277451042811048,0.0
1981-02-05,0.0979617163538932,0.0988172179854406,0.0979617163538932,0.0979617163538932,7929600,0.0,0.0008555016315474062,0.0
1981-02-06,0.098389483988285,0.0988172406135029,0.098389483988285,0.098389483988285,13865600,0.43666817029466287,0.0004277566252179066,0.0
1981-02-09,0.094111943752278,0.094111943752278,0.0932564362883567,0.0932564362883567,16755200,-5.217069438578903,0.0008555074639212956,-0.0008555074639212956
1981-02-10,0.0932564362883567,0.0936841928760641,0.0932564362883567,0.0932564362883567,18345600,0.0,0.000427756587707398,0.0
1981-02-11,0.0906899330233315,0.0906899330233315,0.0902621820569038,0.0902621820569038,13843200,-3.210774881204359,0.00042775096642770627,-0.00042775096642770627
1981-02-12,0.0898344312267368,0.0898344312267368,0.0894059091806411,0.0894059091806411,14560000,-0.9486507602074923,0.00042852204609569733,-0.00042852204609569733
1981-02-13,0.0881226306704096,0.0881226306704096,0.0872671231627464,0.0872671231627464,11155200,-2.3922199746029826,0.0008555075076631946,-0.0008555075076631946
1981-02-17,0.0894059091806411,0.0898344312267368,0.0894059091806411,0.0894059091806411,12275200,2.4508496904453114,0.00042852204609569733,0.0
1981-02-18,0.0932564362883567,0.094111943752278,0.0932564362883567,0.0932564362883567,19241600,4.306792630379452,0.0008555074639212956,0.0
1981-02-19,0.0881226175406611,0.0881226175406611,0.0876948609948158,0.0876948609948158,22310400,-5.963744182057362,0.00042775654584530087,-0.00042775654584530087
1981-02-20,0.0834173674705911,0.0834173674705911,0.0829896107316017,0.0829896107316017,24371200,-5.365480040492054,0.0004277567389893988,-0.0004277567389893988
1981-02-23,0.0842728689312934,0.0847006256672663,0.0842728689312934,0.0842728689312934,14112000,1.5462877682869358,0.0004277567359728951,0.0
1981-02-24,0.082134069968568,0.082134069968568,0.0812785625457763,0.0812785625457763,16979200,-3.5531084007099922,0.0008555074227916959,-0.0008555074227916959
1981-02-25,0.086411602795124,0.08683935362955,0.086411602795124,0.086411602795124,19488000,6.315367900923152,0.00042775083442600503,0.0
1981-02-26,0.0876948609948158,0.0881226175406611,0.0876948609948158,0.0876948609948158,10841600,1.485053115765389,0.00042775654584530087,0.0
1981-02-27,0.0906899571418762,0.0915454650137443,0.0906899571418762,0.0906899571418762,14761600,3.41536107484961,0.000855507871868097,0.0
1981-03-02,0.0911177098751068,0.0915454609362404,0.0911177098751068,0.0911177098751068,11760000,0.47166494142389936,0.00042775106113360217,0.0
1981-03-03,0.0902621635622065,0.0902621635622065,0.0898344069719314,0.0898344069719314,16172800,-1.408401182310659,0.00042775659027509405,-0.00042775659027509405
1981-03-04,0.0894059149197211,0.0894059149197211,0.0889781638979911,0.0889781638979911,13708800,-0.9531348876247736,0.0004277510217299968,-0.0004277510217299968
1981-03-05,0.0889781604307367,0.0889781604307367,0.0885504037141799,0.0885504037141799,5376000,-0.48074737112085986,0.00042775671655680136,-0.00042775671655680136
1981-03-06,0.0885503683750135,0.0885503683750135,0.0876948609948158,0.0876948609948158,11603200,-0.9661646739924423,0.0008555073801976981,-0.0008555073801976981
1981-03-09,0.0812785456782639,0.0812785456782639,0.0808507949113845,0.0808507949113845,15321600,-7.804409523878364,0.00042775076687939784,-0.00042775076687939784
1981-03-10,0.0774279962262495,0.0774279962262495,0.0770002454519271,0.0770002454519271,28380800,-4.762537540512424,0.0004277507743224024,-0.0004277507743224024
1981-03-11,0.0748614987584525,0.0748614987584525,0.0740059912204742,0.0740059912204742,29859200,-3.888629463294735,0.0008555075379782923,-0.0008555075379782923
1981-03-12,0.0770002454519271,0.0774279962262495,0.0770002454519271,0.0770002454519271,59248000,4.045961931017983,0.0004277507743224024,0.0
1981-03-13,0.0765725132471695,0.0765725132471695,0.0761447623372078,0.0761447623372078,231302400,-1.1110134905393254,0.0004277509099617077,-0.0004277509099617077
1981-03-16,0.0791398137807846,0.0799953213866584,0.0791398137807846,0.0791398137807846,37228800,3.9333650163791978,0.000855507605873787,0.0
1981-03-17,0.0829896107316017,0.083845118498085,0.0829896107316017,0.0829896107316017,43747200,4.864551439912335,0.0008555077664832988,0.0
1981-03-18,0.0881226360797882,0.0889781436399664,0.0881226360797882,0.0881226360797882,36937600,6.185142095421203,0.0008555075601782008,0.0
1981-03-19,0.0876948740608312,0.0876948740608312,0.0872671231627464,0.0872671231627464,37811200,-0.9708208413865327,0.0004277508980847916,-0.0004277508980847916
1981-03-20,0.0881226360797882,0.0889781436399664,0.0881226360797882,0.0881226360797882,14604800,0.9803381686438017,0.0008555075601782008,0.0
1981-03-23,0.0915454402565956,0.0924009478971039,0.0915454402565956,0.0915454402565956,22019200,3.884137298966328,0.0008555076405083045,0.0
1981-03-24,0.0915454609362404,0.0915454609362404,0.0911177098751068,0.0911177098751068,28156800,-0.4672328630349054,0.00042775106113360217,-0.00042775106113360217
1981-03-25,0.0902621879325039,0.0902621879325039,0.0894059091806411,0.0894059091806411,7056000,-1.8786695767617823,0.0008562787518627962,-0.0008562787518627962
1981-03-26,0.0881226175406611,0.0881226175406611,0.0876948609948158,0.0876948609948158,12275200,-1.9137976466054418,0.00042775654584530087,-0.00042775654584530087
1981-03-27,0.0851283576923728,0.0851283576923728,0.0847006067633628,0.0847006067633628,12252800,-3.41440102360161,0.00042775092900999845,-0.00042775092900999845
1981-03-30,0.0847006067633628,0.0855561143328768,0.0847006067633628,0.0847006067633628,9900800,0.0,0.0008555075695139969,0.0
1981-03-31,0.0847005787814657,0.0847005787814657,0.0838450714945793,0.0838450714945793,15993600,-1.0100698229632554,0.000855507286886395,-0.000855507286886395
1981-04-01,0.0834173674705911,0.0834173674705911,0.0829896107316017,0.0829896107316017,34070400,-1.0202874751355062,0.0004277567389893988,-0.0004277567389893988
1981-04-02,0.0902621820569038,0.0906899330233315,0.0902621820569038,0.0902621820569038,31404800,8.763231037222784,0.00042775096642770627,0.0
1981-04-03,0.0906899571418762,0.0911177139335583,0.0906899571418762,0.0906899571418762,16486400,0.47392504282992576,0.00042775679168209624,0.0
1981-04-06,0.0894059149197211,0.0894059149197211,0.0889781638979911,0.0889781638979911,22803200,-1.8875223870788327,0.0004277510217299968,-0.0004277510217299968
1981-04-07,0.0885503870041303,0.0885503870041303,0.0881226360797882,0.0881226360797882,10684800,-0.9615031157349185,0.0004277509243421074,-0.0004277509243421074
1981-04-08,0.0924009308218956,0.0932564383043106,0.0924009308218956,0.0924009308218956,21952000,4.8549327759938254,0.0008555074824150022,0.0
1981-04-09,0.0941119343042373,0.0945396908490015,0.0941119343042373,0.0941119343042373,12499200,1.8517167166201887,0.0004277565447642073,0.0
1981-04-10,0.0953952446579933,0.0958229956994604,0.0953952446579933,0.0953952446579933,33465600,1.3636000186835195,0.00042775104146709764,0.0
1981-04-13,0.0953952446579933,0.0958229956994604,0.0953952446579933,0.0953952446579933,16060800,0.0,0.00042775104146709764,0.0
1981-04-14,0.0953952446579933,0.0958229956994604,0.0953952446579933,0.0953952446579933,6652800,0.0,0.00042775104146709764,0.0
1981-04-15,0.0911177139335583,0.0911177139335583,0.0906899571418762,0.0906899571418762,34048000,-4.932413070469366,0.00042775679168209624,-0.00042775679168209624
1981-04-16,0.0859838556604885,0.0859838556604885,0.0855561047792434,0.0855561047792434,23878400,-5.66088299567874,0.0004277508812450953,-0.0004277508812450953
1981-04-20,0.0881226360797882,0.0885503870041303,0.0881226360797882,0.0881226360797882,35347200,2.9998225225039254,0.0004277509243421074,0.0
1981-04-21,0.0941119343042373,0.0945396908490015,0.0941119343042373,0.0941119343042373,28537600,6.796549094407767,0.0004277565447642073,0.0
1981-04-22,0.0975339785218238,0.097961735131082,0.0975339785218238,0.0975339785218238,18995200,3.636142687838073,0.0004277566092582008,0.0
1981-04-23,0.1001004800200462,0.1005282365638748,0.1001004800200462,0.1001004800200462,58016000,2.631392194924298,0.0004277565438285946,0.0
1981-04-24,0.1001004987299008,0.1001004987299008,0.0992449969053268,0.0992449969053268,35056000,-0.8546243879630544,0.0008555018245740009,-0.0008555018245740009
1981-04-27,0.0988172406135029,0.0988172406135029,0.098389483988285,0.098389483988285,38528000,-0.862021203807295,0.0004277566252179066,-0.0004277566252179066
1981-04-28,0.09710622969892,0.09710622969892,0.0966784730553627,0.0966784730553627,32188800,-1.7390180978345438,0.00042775664355729215,-0.00042775664355729215
1981-04-29,0.0958229956994604,0.0958229956994604,0.0953952446579933,0.0953952446579933,13641600,-1.3273155406939074,0.00042775104146709764,-0.00042775104146709764
1981-04-30,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,12611200,1.793562861706044,0.0008555131870242039,0.0
1981-05-01,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,16553600,0.0,0.0008555131870242039,0.0
1981-05-04,0.09710622969892,0.09710622969892,0.0966784730553627,0.0966784730553627,14448000,-0.44049216411772285,0.00042775664355729215,-0.00042775664355729215
1981-05-05,0.0966784804766973,0.0966784804766973,0.0962507352232933,0.0962507352232933,17539200,-0.44243337586067355,0.0004277452534039994,-0.0004277452534039994
1981-05-06,0.0941119099418059,0.0941119099418059,0.0936841592192649,0.0936841592192649,18950400,-2.6665521027700922,0.00042775072254100377,-0.00042775072254100377
1981-05-07,0.0949674844741821,0.0953952412116915,0.0949674844741821,0.0949674844741821,9363200,1.369842314444658,0.00042775673750940213,0.0
1981-05-08,0.0958229973912239,0.0962507541517387,0.0958229973912239,0.0958229973912239,7907200,0.9008482448267463,0.00042775676051480527,0.0
1981-05-11,0.0941119099418059,0.0941119099418059,0.0936841592192649,0.0936841592192649,11939200,-2.2320718722944943,0.00042775072254100377,-0.00042775072254100377
1981-05-12,0.0936841592192649,0.0949674170983793,0.0936841592192649,0.0936841592192649,4256000,0.0,0.0012832578791144023,0.0
1981-05-13,0.0936841928760641,0.0945397003399853,0.0932564362883567,0.0932564362883567,4905600,-0.4565584347158702,0.0012832640516285965,-0.000427756587707398
1981-05-14,0.0928286629942415,0.0928286629942415,0.0919731557369232,0.0919731557369232,4928000,-1.3760771937129213,0.000855507257318297,-0.000855507257318297
1981-05-15,0.0941119343042373,0.0953951982270371,0.0941119343042373,0.0941119343042373,4905600,2.325437841267264,0.0012832639227998016,0.0
1981-05-18,0.0958229973912239,0.0966784994892622,0.0958229973912239,0.0958229973912239,4166400,1.8181148858923857,0.0008555020980383077,0.0
1981-05-19,0.0945396908490015,0.0945396908490015,0.0941119343042373,0.0941119343042373,25424000,-1.785649722478111,0.0004277565447642073,-0.0004277565447642073
1981-05-20,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,13283200,3.181619903906907,0.0008555131870242039,0.0
1981-05-21,0.1026677265763282,0.103095482925903,0.1026677265763282,0.1026677265763282,32211200,5.727242120537213,0.000427756349574801,0.0
1981-05-22,0.1073730811476707,0.1082285943965492,0.1073730811476707,0.1073730811476707,31427200,4.58309025460335,0.0008555132488784895,0.0
1981-05-26,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,85344000,-0.3983729237142075,0.0004277452011267058,-0.0004277452011267058
1981-05-27,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,149497600,5.59959760233415,0.00042775647797570204,0.0
1981-05-28,0.1129338443279266,0.1133616008059023,0.1129338443279266,0.1129338443279266,73987200,0.0,0.00042775647797570204,0.0
1981-05-29,0.1133615970611572,0.1137901188648983,0.1133615970611572,0.1133615970611572,59382400,0.37876398857772386,0.0004285218037411026,0.0
1981-06-01,0.1133615970611572,0.1137901188648983,0.1133615970611572,0.1133615970611572,51251200,0.0,0.0004285218037411026,0.0
1981-06-02,0.1082286054501895,0.1082286054501895,0.1078008487820625,0.1078008487820625,40432000,-4.9053192820622815,0.00042775666812699953,-0.00042775666812699953
1981-06-03,0.1078008487820625,0.1086563506953276,0.1078008487820625,0.1078008487820625,39446400,0.0,0.0008555019132650971,0.0
1981-06-04,0.1099396422505378,0.1103673875795243,0.1099396422505378,0.1099396422505378,56067200,1.9840228464241827,0.000427745328986498,0.0
1981-06-05,0.1086563392648524,0.1086563392648524,0.1082285940647125,0.1082285940647125,57680000,-1.5563523318786632,0.0004277452001398979,-0.0004277452001398979
1981-06-08,0.1048065686574967,0.1048065686574967,0.1043788120150566,0.1043788120150566,93497600,-3.557084043200287,0.0004277566424401025,-0.0004277566424401025
1981-06-09,0.1065175905823707,0.1069453472520306,0.1065175905823707,0.1065175905823707,119593600,2.04905433011211,0.00042775666965989834,0.0
1981-06-10,0.1078008487820625,0.1090841073634547,0.1078008487820625,0.1078008487820625,25222400,1.2047382903384918,0.0012832585813921937,0.0
1981-06-11,0.1125061139464378,0.1129338705236342,0.1125061139464378,0.1125061139464378,38976000,4.364775618685313,0.00042775657719640314,0.0
1981-06-12,0.1116506347620666,0.1116506347620666,0.1112228780984878,0.1112228780984878,25804800,-1.1405921002310304,0.0004277566635788044,-0.0004277566635788044
1981-06-15,0.1112228446472816,0.1112228446472816,0.1107950881123542,0.1107950881123542,143763200,-0.3846240930348799,0.0004277565349274093,-0.0004277565349274093
1981-06-16,0.109084103450727,0.109084103450727,0.1086563467979431,0.1086563467979431,37251200,-1.9303575193173383,0.00042775665278389774,-0.00042775665278389774
1981-06-17,0.1073730810661474,0.1073730810661474,0.1069453358650207,0.1069453358650207,27574400,-1.5746994845171725,0.0004277452011267058,-0.0004277452011267058
1981-06-18,0.1069453472520306,0.1073730924987015,0.1065175905823707,0.1065175905823707,23049600,-0.39996628108202037,0.0008555019163307975,-0.00042775666965989834
1981-06-19,0.10395107419725,0.10395107419725,0.1035233289003372,0.1035233289003372,27507200,-2.811049016094691,0.00042774529691279317,-0.00042774529691279317
1981-06-22,0.1001004873400995,0.1001004873400995,0.0996727421879768,0.0996727421879768,10841600,-3.7195352518729408,0.00042774515212271047,-0.00042774515212271047
1981-06-23,0.1013837754726409,0.1022400426954313,0.1013837754726409,0.1013837754726409,15030400,1.7166511596893752,0.000856267222790405,0.0
1981-06-24,0.0996727499382563,0.0996727499382563,0.0988172367215156,0.0988172367215156,23027200,-2.5315083593606125,0.000855513216740697,-0.000855513216740697
1981-06-25,0.1009560003876686,0.1013837569623428,0.1009560003876686,0.1009560003876686,24259200,2.1643629564145783,0.0004277565746741985,0.0
1981-06-26,0.1005282439152086,0.1005282439152086,0.0996727421879768,0.0996727421879768,23788800,-1.2711064174136477,0.0008555017272318111,-0.0008555017272318111
1981-06-29,0.0971062371530906,0.0971062371530906,0.0962507352232933,0.0962507352232933,10595200,-3.433242519032731,0.0008555019297972893,-0.0008555019297972893
1981-06-30,0.0894059149197211,0.0894059149197211,0.0889781638979911,0.0889781638979911,35907200,-7.555860543226478,0.0004277510217299968,-0.0004277510217299968
1981-07-01,0.0885503870041303,0.0885503870041303,0.0881226360797882,0.0881226360797882,170464000,-0.9615031157349185,0.0004277509243421074,-0.0004277509243421074
1981-07-02,0.0881226360797882,0.0885503870041303,0.0881226360797882,0.0881226360797882,30284800,0.0,0.0004277509243421074,0.0
1981-07-06,0.0859838445078708,0.0859838445078708,0.0851283371448516,0.0851283371448516,16531200,-3.3978771722460555,0.0008555073630192034,-0.0008555073630192034
1981-07-07,0.0859838798642158,0.0868393875790175,0.0859838798642158,0.0859838798642158,15836800,1.0050034431054788,0.0008555077148017093,0.0
1981-07-08,0.0894059091806411,0.0898344312267368,0.0894059091806411,0.0894059091806411,16620800,3.9798498530530635,0.00042852204609569733,0.0
1981-07-09,0.0829896090170277,0.0829896090170277,0.0825618579983711,0.0825618579983711,32883200,-7.655032251214933,0.00042775101865660803,-0.00042775101865660803
1981-07-10,0.0765725132471695,0.0765725132471695,0.0761447623372078,0.0761447623372078,55171200,-7.772470020345123,0.0004277509099617077,-0.0004277509099617077
1981-07-13,0.0778565257787704,0.078284282307037,0.0778565257787704,0.0778565257787704,45740800,2.2480383272877713,0.0004277565282665985,0.0
1981-07-14,0.0812785625457763,0.082134069968568,0.0812785625457763,0.0812785625457763,19779200,4.3953114177347485,0.0008555074227916959,0.0
1981-07-15,0.0834173485636711,0.0838450994942133,0.0834173485636711,0.0834173485636711,10953600,2.63142697275216,0.00042775093054220337,0.0
1981-07-16,0.0855561047792434,0.086411612253227,0.0855561047792434,0.0855561047792434,15232000,2.563922556157272,0.0008555074739835938,0.0
1981-07-17,0.0885504037141799,0.0889781604307367,0.0885504037141799,0.0885504037141799,19824000,3.4998074569460025,0.00042775671655680136,0.0
1981-07-20,0.0829896090170277,0.0829896090170277,0.0825618579983711,0.0825618579983711,23654400,-6.762866643881638,0.00042775101865660803,-0.00042775101865660803
1981-07-21,0.0825618170798079,0.0825618170798079,0.0821340605616569,0.0821340605616569,31942400,-0.5181538389344875,0.00042775651815100957,-0.00042775651815100957
1981-07-22,0.0782843367821995,0.0782843367821995,0.0774280577898025,0.0774280577898025,22668800,-5.72966043523645,0.0008562789923969999,-0.0008562789923969999
1981-07-23,0.0795675739645958,0.0799953306729361,0.0795675739645958,0.0795675739645958,34451200,2.763231102349928,0.00042775670834030444,0.0
1981-07-24,0.0821340605616569,0.0825618170798079,0.0821340605616569,0.0821340605616569,28851200,3.2255433579049253,0.00042775651815100957,0.0
1981-07-27,0.0855561047792434,0.0859838556604885,0.0855561047792434,0.0855561047792434,17337600,4.166413049818263,0.0004277508812450953,0.0
1981-07-28,0.0829896090170277,0.0829896090170277,0.0825618579983711,0.0825618579983711,22848000,-3.4997464980415227,0.00042775101865660803,-0.00042775101865660803
1981-07-29,0.0817063191129187,0.0817063191129187,0.0812785625457763,0.0812785625457763,15500800,-1.5543442016773823,0.00042775656714240384,-0.00042775656714240384
1981-07-30,0.0842728689312934,0.0851283766917438,0.0842728689312934,0.0842728689312934,9900800,3.6840050952312353,0.0008555077604504024,0.0
1981-07-31,0.0855561047792434,0.0859838556604885,0.0855561047792434,0.0855561047792434,10953600,1.5227152750622475,0.0004277508812450953,0.0
1981-08-03,0.0855561143328768,0.0855561143328768,0.0847006067633628,0.0847006067633628,12432000,-0.9999263268097636,0.0008555075695139969,-0.0008555075695139969
1981-08-04,0.0859838798642158,0.0864116365773642,0.0859838798642158,0.0859838798642158,31673600,1.5150695489563715,0.0004277567131484028,0.0
1981-08-05,0.0885504037141799,0.0889781604307367,0.0885504037141799,0.0885504037141799,17494400,2.9848895560622646,0.00042775671655680136,0.0
1981-08-06,0.08683935362955,0.08683935362955,0.086411602795124,0.086411602795124,10528000,-2.4153485804078834,0.00042775083442600503,-0.00042775083442600503
1981-08-07,0.086411602795124,0.08683935362955,0.086411602795124,0.086411602795124,9206400,0.0,0.00042775083442600503,0.0
1981-08-10,0.086411602795124,0.086411602795124,0.086411602795124,0.086411602795124,0,0.0,0.0,0.0
1981-08-11,0.0847005787814657,0.0847005787814657,0.0838450714945793,0.0838450714945793,71456000,-2.9701234759292316,0.000855507286886395,-0.000855507286886395
1981-08-12,0.0825618170798079,0.0825618170798079,0.0821340605616569,0.0821340605616569,26275200,-2.0406815838102332,0.00042775651815100957,-0.00042775651815100957
1981-08-13,0.0799953306729361,0.0799953306729361,0.0795675739645958,0.0795675739645958,27484800,-3.124753092092014,0.00042775670834030444,-0.00042775670834030444
1981-08-14,0.0791397707515643,0.0791397707515643,0.0782842636108398,0.0782842636108398,24192000,-1.6128559535157017,0.000855507140724493,-0.000855507140724493
1981-08-17,0.076572494575038,0.076572494575038,0.0757169872522354,0.0757169872522354,18905600,-3.279428380864169,0.0008555073228025956,-0.0008555073228025956
1981-08-18,0.0748614987584525,0.0748614987584525,0.0740059912204742,0.0740059912204742,17001600,-2.2597254511215192,0.0008555075379782923,-0.0008555075379782923
1981-08-19,0.074005993316218,0.074005993316218,0.073150485754013,0.073150485754013,20675200,-1.155994876026356,0.0008555075622049962,-0.0008555075622049962
1981-08-20,0.0740059912204742,0.0744337478452103,0.0740059912204742,0.0740059912204742,17113600,1.1695144025947402,0.00042775662473609755,0.0
1981-08-21,0.0697284509568719,0.0697284509568719,0.0688729435205459,0.0688729435205459,41910400,-6.935989391232167,0.0008555074363259946,-0.0008555074363259946
1981-08-24,0.0650223979417689,0.0650223979417689,0.0645946413278579,0.0645946413278579,23072000,-6.2118764989501525,0.00042775661391099284,-0.00042775661391099284
1981-08-25,0.0663064420223236,0.0667341930189927,0.0663064420223236,0.0663064420223236,40700800,2.6500661034360995,0.000427750996669099,0.0
1981-08-26,0.0654501449379766,0.0654501449379766,0.0650223940610885,0.0650223940610885,33600000,-1.9365357604360423,0.00042775087688809443,-0.00042775087688809443
1981-08-27,0.0654501318931579,0.0658786537362497,0.0654501318931579,0.0654501318931579,25916800,0.6578315644107713,0.000428521843091792,0.0
1981-08-28,0.0688729435205459,0.0693006943829623,0.0688729435205459,0.0688729435205459,38035200,5.2296481739341205,0.0004277508624163928,0.0
1981-08-31,0.0688729435205459,0.0693006943829623,0.0688729435205459,0.0688729435205459,40947200,0.0,0.0004277508624163928,0.0
1981-09-01,0.073150485754013,0.0735782423908626,0.073150485754013,0.073150485754013,37027200,6.210773076935561,0.0004277566368495883,0.0
1981-09-02,0.0744337514042854,0.0748615023379806,0.0744337514042854,0.0744337514042854,19376000,1.7542817891704754,0.0004277509336951951,0.0
1981-09-03,0.0714394693829279,0.0714394693829279,0.0705839619040489,0.0705839619040489,37475200,-5.172101939785955,0.0008555074788789974,-0.0008555074788789974
1981-09-04,0.0701562298224848,0.0701562298224848,0.0697284787893295,0.0697284787893295,15254400,-1.2120077870980683,0.00042775103315530194,-0.00042775103315530194
1981-09-08,0.068017411940604,0.068017411940604,0.0675896555185318,0.0675896555185318,25446400,-3.0673597186304913,0.000427756422072198,-0.000427756422072198
1981-09-09,0.0675896555185318,0.068017411940604,0.0675896555185318,0.0675896555185318,30531200,0.0,0.000427756422072198,0.0
1981-09-10,0.0680174455046653,0.0684451964263254,0.0680174455046653,0.0680174455046653,34809600,0.6329222761258357,0.0004277509216601,0.0
1981-09-11,0.0675896909731648,0.0675896909731648,0.0671619400382042,0.0671619400382042,17539200,-1.2577735904569232,0.00042775093496061345,-0.00042775093496061345
1981-09-14,0.0654501449379766,0.0654501449379766,0.0650223940610885,0.0650223940610885,27686400,-3.1856524333553127,0.00042775087688809443,-0.00042775087688809443
1981-09-15,0.0637391565348203,0.0637391565348203,0.0633114054799079,0.0633114054799079,19510400,-2.63138355006296,0.00042775105491239807,-0.00042775105491239807
1981-09-16,0.0624558590789108,0.0624558590789108,0.0620281025767326,0.0620281025767326,19353600,-2.0269695380282893,0.0004277565021781962,-0.0004277565021781962
